SourceRow,Product,StageName,DeclaredPos,Start,End,DurationHours,DurationDays,JobStart,ProdTimeHours,UnitIndex,Fitted
988,Sapphire,Cure Times.ShipCureDate,28,2024-01-18,2023-12-13 00:00:00.000000,-864.0,-36.0,2023-11-17,624.0,1,1222.6437594129795
995,Sapphire,Cure Times.ShipCureDate,28,2024-01-18,2023-12-16 00:00:00.000000,-792.0,-33.0,2023-11-27,456.0,2,1264.9840230310929
997,Sapphire,Cure Times.ShipCureDate,28,2024-01-19,2023-12-18 00:00:00.000000,-768.0,-32.0,2023-11-27,504.0,3,1290.42798316092
1003,Sapphire,Cure Times.ShipCureDate,28,2024-01-24,2023-12-19 00:00:00.000000,-864.0,-36.0,2023-11-29,480.0,4,1308.7905337955635
1011,Sapphire,Cure Times.ShipCureDate,28,2024-01-23,2023-12-22 00:00:00.000000,-768.0,-32.0,2023-12-02,480.0,5,1323.213386422527
1022,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2023-12-28 00:00:00.000000,-1488.0,-62.0,2023-12-06,528.0,6,1335.1156205586324
1028,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-01-10 00:00:00.000000,-1176.0,-49.0,2023-12-08,792.0,7,1345.2623023945685
1036,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-01-15 00:00:00.000000,-1032.0,-43.0,2023-12-12,816.0,8,1354.1140679772627
1037,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-01-16 00:00:00.000000,-1008.0,-42.0,2023-12-12,840.0,9,1361.9702116046158
1029,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-01-17 00:00:00.000000,-1008.0,-42.0,2023-12-08,960.0,10,1369.0363852910161
1025,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-01-17 00:00:00.000000,-1008.0,-42.0,2023-12-08,960.0,11,1375.4600936339004
1042,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-01-19 00:00:00.000000,-936.0,-39.0,2023-12-15,840.0,12,1381.350794868322
1041,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-01-19 00:00:00.000000,-960.0,-40.0,2023-12-15,840.0,13,1386.7919905001813
1033,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-01-20 00:00:00.000000,-936.0,-39.0,2023-12-09,1008.0,14,1391.8488572110289
1039,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-01-20 00:00:00.000000,-912.0,-38.0,2023-12-15,864.0,15,1396.5732605158591
1048,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-01-21 00:00:00.000000,-912.0,-38.0,2024-01-02,456.0,16,1401.0071602338987
1010,Sapphire,Cure Times.ShipCureDate,28,2024-01-23,2024-01-24 00:00:00.000000,24.0,1.0,2023-12-02,1272.0,17,1405.1849902679544
1008,Sapphire,Cure Times.ShipCureDate,28,2024-01-23,2024-01-24 00:00:00.000000,24.0,1.0,2023-12-01,1296.0,18,1409.135362823352
989,Sapphire,Cure Times.ShipCureDate,28,2024-01-18,2024-01-25 00:00:00.000000,168.0,7.0,2023-11-22,1536.0,19,1412.8823151320416
986,Sapphire,Cure Times.ShipCureDate,28,2024-01-18,2024-01-25 00:00:00.000000,168.0,7.0,2023-11-18,1632.0,20,1416.4462387415756
996,Sapphire,Cure Times.ShipCureDate,28,2024-01-18,2024-01-25 00:00:00.000000,168.0,7.0,2023-11-27,1416.0,21,1419.8445837853176
987,Sapphire,Cure Times.ShipCureDate,28,2024-01-18,2024-01-25 00:00:00.000000,168.0,7.0,2023-11-17,1656.0,22,1423.0924006835153
1004,Sapphire,Cure Times.ShipCureDate,28,2024-01-19,2024-01-26 00:00:00.000000,168.0,7.0,2023-11-30,1368.0,23,1426.202762379427
984,Sapphire,Cure Times.ShipCureDate,28,2024-01-19,2024-01-26 00:00:00.000000,168.0,7.0,2023-11-15,1728.0,24,1429.1870974327712
1014,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-01-27 00:00:00.000000,168.0,7.0,2023-12-02,1344.0,25,1432.0554556696204
1009,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-01-27 00:00:00.000000,168.0,7.0,2023-12-01,1368.0,26,1434.8167221599226
1013,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-01-27 00:00:00.000000,168.0,7.0,2023-12-02,1344.0,27,1437.4787911484739
1006,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-01-27 00:00:00.000000,168.0,7.0,2023-11-30,1392.0,28,1440.0487086208773
1002,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-01-27 00:00:00.000000,168.0,7.0,2023-11-29,1416.0,29,1442.5327900647633
1043,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-01-27 00:00:00.000000,-744.0,-31.0,2023-12-15,1032.0,30,1444.9367184380912
1005,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-01-27 00:00:00.000000,168.0,7.0,2023-11-30,1392.0,31,1447.2656262122832
1050,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-01-29 00:00:00.000000,-696.0,-29.0,2024-01-02,648.0,32,1449.5241645031126
1007,Sapphire,Cure Times.ShipCureDate,28,2024-01-22,2024-01-29 00:00:00.000000,168.0,7.0,2023-12-01,1416.0,33,1451.7165616569387
1018,Sapphire,Cure Times.ShipCureDate,28,2024-01-23,2024-01-30 00:00:00.000000,168.0,7.0,2023-12-06,1320.0,34,1453.8466731679077
1000,Sapphire,Cure Times.ShipCureDate,28,2024-01-23,2024-01-30 00:00:00.000000,168.0,7.0,2023-11-28,1512.0,35,1455.9180244233498
985,Sapphire,Cure Times.ShipCureDate,28,2024-01-25,2024-01-31 00:00:00.000000,144.0,6.0,2023-11-15,1848.0,36,1457.9338474810513
983,Sapphire,Cure Times.ShipCureDate,28,2024-01-22,2024-01-31 00:00:00.000000,216.0,9.0,2023-11-15,1848.0,37,1459.8971128525734
993,Sapphire,Cure Times.ShipCureDate,28,2024-01-22,2024-01-31 00:00:00.000000,216.0,9.0,2023-11-22,1680.0,38,1461.810557086004
1017,Sapphire,Cure Times.ShipCureDate,28,2024-01-22,2024-01-31 00:00:00.000000,216.0,9.0,2023-12-06,1344.0,39,1463.6767067981227
999,Sapphire,Cure Times.ShipCureDate,28,2024-01-25,2024-01-31 00:00:00.000000,144.0,6.0,2023-11-28,1536.0,40,1465.4978996914485
992,Sapphire,Cure Times.ShipCureDate,28,2024-01-26,2024-02-02 00:00:00.000000,168.0,7.0,2023-11-22,1728.0,41,1467.2763029996506
1015,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-02-03 00:00:00.000000,336.0,14.0,2023-12-02,1512.0,42,1469.0139297304393
991,Sapphire,Cure Times.ShipCureDate,28,2024-01-22,2024-02-05 00:00:00.000000,336.0,14.0,2023-11-22,1800.0,43,1470.7126530146193
1012,Sapphire,Cure Times.ShipCureDate,28,2024-02-06,2024-02-05 00:00:00.000000,-24.0,-1.0,2023-12-02,1560.0,44,1472.3742188206338
1001,Sapphire,Cure Times.ShipCureDate,28,2024-01-19,2024-02-06 00:00:00.000000,432.0,18.0,2023-11-29,1656.0,45,1474.0002572533622
998,Sapphire,Cure Times.ShipCureDate,28,2024-01-20,2024-02-06 00:00:00.000000,408.0,17.0,2023-11-27,1704.0,46,1475.5922926224953
994,Sapphire,Cure Times.ShipCureDate,28,2024-01-19,2024-02-06 00:00:00.000000,432.0,18.0,2023-11-27,1704.0,47,1477.1517524380877
1052,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-02-20 00:00:00.000000,-864.0,-36.0,2024-01-05,1104.0,48,1478.679975467795
1057,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-02-22 00:00:00.000000,-816.0,-34.0,2024-01-05,1152.0,49,1480.178218971019
1053,Sapphire,Cure Times.ShipCureDate,28,2024-04-03,2024-02-22 00:00:00.000000,-984.0,-41.0,2024-01-05,1152.0,50,1481.6476652089884
1061,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-02-22 00:00:00.000000,-792.0,-33.0,2024-01-05,1152.0,51,1483.0894273161603
1059,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-02-22 00:00:00.000000,-816.0,-34.0,2024-01-05,1152.0,52,1484.5045546067965
1066,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-02-24 00:00:00.000000,-768.0,-32.0,2024-02-05,456.0,53,1485.8940373807823
1071,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-02-26 00:00:00.000000,-696.0,-29.0,2024-02-05,504.0,54,1487.258811284425
1073,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-02-26 00:00:00.000000,-720.0,-30.0,2024-02-05,504.0,55,1488.599761274861
1075,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-02-29 00:00:00.000000,-624.0,-26.0,2024-02-05,576.0,56,1489.9177252305935
1084,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-03-02 00:00:00.000000,-576.0,-24.0,2024-02-05,624.0,57,1491.2134972454644
1088,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-03-04 00:00:00.000000,-552.0,-23.0,2024-02-06,648.0,58,1492.4878306388377
1019,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-03-05 00:00:00.000000,168.0,7.0,2023-12-06,2160.0,59,1493.7414407108827
1038,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-03-05 00:00:00.000000,168.0,7.0,2023-12-12,2016.0,60,1494.9750072684647
1040,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-03-05 00:00:00.000000,168.0,7.0,2023-12-15,1944.0,61,1496.1891769442207
1044,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-03-05 00:00:00.000000,168.0,7.0,2023-12-15,1944.0,62,1497.3845653288436
1034,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-03-05 00:00:00.000000,168.0,7.0,2023-12-09,2088.0,63,1498.561758934368
1023,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-03-05 00:00:00.000000,168.0,7.0,2023-12-07,2136.0,64,1499.7213170043071
1046,Sapphire,Cure Times.ShipCureDate,28,2024-02-27,2024-03-05 00:00:00.000000,168.0,7.0,2023-12-27,1656.0,65,1500.8637731847746
1020,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-06 00:00:00.000000,168.0,7.0,2023-12-06,2184.0,66,1501.9896370692297
1024,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-06 00:00:00.000000,168.0,7.0,2023-12-07,2160.0,67,1503.0993956281636
1047,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-06 00:00:00.000000,168.0,7.0,2024-01-02,1536.0,68,1504.1935145338675
1031,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-06 00:00:00.000000,168.0,7.0,2023-12-08,2136.0,69,1505.2724393894114
1032,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-06 00:00:00.000000,168.0,7.0,2023-12-09,2112.0,70,1506.336596870032
1016,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-06 00:00:00.000000,168.0,7.0,2023-12-02,2280.0,71,1507.3863957843314
990,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-06 00:00:00.000000,168.0,7.0,2023-11-27,2400.0,72,1508.4222280619617
1021,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-07 00:00:00.000000,192.0,8.0,2023-12-06,2208.0,73,1509.444469673831
1027,Sapphire,Cure Times.ShipCureDate,28,2024-02-29,2024-03-07 00:00:00.000000,168.0,7.0,2023-12-08,2160.0,74,1510.4534814903016
1049,Sapphire,Cure Times.ShipCureDate,28,2024-02-29,2024-03-07 00:00:00.000000,168.0,7.0,2024-01-02,1560.0,75,1511.4496100823285
1035,Sapphire,Cure Times.ShipCureDate,28,2024-02-29,2024-03-07 00:00:00.000000,168.0,7.0,2023-12-09,2136.0,76,1512.4331884700462
1045,Sapphire,Cure Times.ShipCureDate,28,2024-02-29,2024-03-07 00:00:00.000000,168.0,7.0,2023-12-27,1704.0,77,1513.404536822884
1097,Sapphire,Cure Times.ShipCureDate,28,2024-04-04,2024-03-08 00:00:00.000000,-648.0,-27.0,2024-02-07,720.0,78,1514.3639631149415
1096,Sapphire,Cure Times.ShipCureDate,28,2024-04-02,2024-03-08 00:00:00.000000,-600.0,-25.0,2024-02-07,720.0,79,1515.3117637390123
1030,Sapphire,Cure Times.ShipCureDate,28,2024-02-28,2024-03-12 00:00:00.000000,312.0,13.0,2023-12-08,2280.0,80,1516.2482240823556
1026,Sapphire,Cure Times.ShipCureDate,28,2024-02-29,2024-03-12 00:00:00.000000,288.0,12.0,2023-12-08,2280.0,81,1517.1736190670404
1100,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-03-16 00:00:00.000000,-600.0,-25.0,2024-02-08,888.0,82,1518.0882136574562
1124,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-03-18 00:00:00.000000,-840.0,-35.0,2024-02-13,816.0,83,1518.9922633373535
1128,Sapphire,Cure Times.ShipCureDate,28,2024-04-19,2024-03-21 00:00:00.000000,-696.0,-29.0,2024-02-13,888.0,84,1519.8860145585907
1132,Sapphire,Cure Times.ShipCureDate,28,2024-04-23,2024-03-22 00:00:00.000000,-768.0,-32.0,2024-02-29,528.0,85,1520.7697051635782
1133,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-03-23 00:00:00.000000,-720.0,-30.0,2024-03-04,456.0,86,1521.6435647832534
1142,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-03-24 00:00:00.000000,-768.0,-32.0,2024-03-02,528.0,87,1522.507815212266
1140,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-03-24 00:00:00.000000,-768.0,-32.0,2024-03-02,528.0,88,1523.3626707629319
1147,Sapphire,Cure Times.ShipCureDate,28,2024-04-19,2024-03-30 00:00:00.000000,-480.0,-20.0,2024-03-04,624.0,89,1524.2083385993753
1070,Sapphire,Cure Times.ShipCureDate,28,2024-03-25,2024-04-01 00:00:00.000000,168.0,7.0,2024-02-05,1344.0,90,1525.0450190531838
1058,Sapphire,Cure Times.ShipCureDate,28,2024-03-25,2024-04-01 00:00:00.000000,168.0,7.0,2024-01-05,2088.0,91,1525.8729059217862
1153,Sapphire,Cure Times.ShipCureDate,28,2024-04-23,2024-04-01 00:00:00.000000,-528.0,-22.0,2024-03-06,624.0,92,1526.6921867506828
1063,Sapphire,Cure Times.ShipCureDate,28,2024-03-25,2024-04-01 00:00:00.000000,168.0,7.0,2024-01-05,2088.0,93,1527.5030431005653
1067,Sapphire,Cure Times.ShipCureDate,28,2024-03-25,2024-04-01 00:00:00.000000,168.0,7.0,2024-02-05,1344.0,94,1528.3056508002853
1156,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-04-02 00:00:00.000000,-480.0,-20.0,2024-03-07,624.0,95,1529.1001801865673
1079,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-04-02 00:00:00.000000,168.0,7.0,2024-02-05,1368.0,96,1529.886796331291
1080,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-04-02 00:00:00.000000,168.0,7.0,2024-02-05,1368.0,97,1530.665659257108
1081,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-04-02 00:00:00.000000,168.0,7.0,2024-02-05,1368.0,98,1531.4369241421082
1087,Sapphire,Cure Times.ShipCureDate,28,2024-03-26,2024-04-02 00:00:00.000000,168.0,7.0,2024-02-06,1344.0,99,1532.2007415141934
1089,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-04-03 00:00:00.000000,168.0,7.0,2024-02-06,1368.0,100,1532.957257435779
1051,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-04-03 00:00:00.000000,168.0,7.0,2024-01-05,2136.0,101,1533.7066136793933
1062,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-04-03 00:00:00.000000,168.0,7.0,2024-01-05,2136.0,102,1534.448947894707
1065,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-04-03 00:00:00.000000,168.0,7.0,2024-02-05,1392.0,103,1535.1843937674978
1060,Sapphire,Cure Times.ShipCureDate,28,2024-03-28,2024-04-04 00:00:00.000000,168.0,7.0,2024-01-05,2160.0,104,1535.9130811710015
1083,Sapphire,Cure Times.ShipCureDate,28,2024-03-28,2024-04-04 00:00:00.000000,168.0,7.0,2024-02-05,1416.0,105,1536.6351363100976
1078,Sapphire,Cure Times.ShipCureDate,28,2024-03-28,2024-04-04 00:00:00.000000,168.0,7.0,2024-02-05,1416.0,106,1537.3506818587216
1064,Sapphire,Cure Times.ShipCureDate,28,2024-03-28,2024-04-04 00:00:00.000000,168.0,7.0,2024-01-05,2160.0,107,1538.0598370908906
1077,Sapphire,Cure Times.ShipCureDate,28,2024-04-03,2024-04-05 00:00:00.000000,48.0,2.0,2024-02-05,1440.0,108,1538.762718005691
1171,Sapphire,Cure Times.ShipCureDate,28,2024-05-18,2024-04-06 00:00:00.000000,-1008.0,-42.0,2024-03-18,456.0,109,1539.4594374465642
1178,Sapphire,Cure Times.ShipCureDate,28,,2024-04-08 00:00:00.000000,,,2024-03-16,552.0,110,1540.1501052151918
1076,Sapphire,Cure Times.ShipCureDate,28,2024-03-25,2024-04-08 00:00:00.000000,336.0,14.0,2024-02-05,1512.0,111,1540.8348281802848
1176,Sapphire,Cure Times.ShipCureDate,28,,2024-04-08 00:00:00.000000,,,2024-03-18,504.0,112,1541.5137103815346
1085,Sapphire,Cure Times.ShipCureDate,28,2024-03-28,2024-04-08 00:00:00.000000,264.0,11.0,2024-02-06,1488.0,113,1542.1868531289908
1179,Sapphire,Cure Times.ShipCureDate,28,2024-05-16,2024-04-08 00:00:00.000000,-912.0,-38.0,2024-03-16,552.0,114,1542.854355098103
1177,Sapphire,Cure Times.ShipCureDate,28,,2024-04-08 00:00:00.000000,,,2024-03-18,504.0,115,1543.5163124206513
1069,Sapphire,Cure Times.ShipCureDate,28,2024-04-02,2024-04-09 00:00:00.000000,168.0,7.0,2024-02-05,1536.0,116,1544.172818771779
1086,Sapphire,Cure Times.ShipCureDate,28,2024-04-02,2024-04-09 00:00:00.000000,168.0,7.0,2024-02-06,1512.0,117,1544.8239654533236
1072,Sapphire,Cure Times.ShipCureDate,28,2024-04-02,2024-04-09 00:00:00.000000,168.0,7.0,2024-02-05,1536.0,118,1545.4698414736401
1082,Sapphire,Cure Times.ShipCureDate,28,2024-04-02,2024-04-09 00:00:00.000000,168.0,7.0,2024-02-05,1536.0,119,1546.1105336240837
1074,Sapphire,Cure Times.ShipCureDate,28,2024-04-02,2024-04-09 00:00:00.000000,168.0,7.0,2024-02-05,1536.0,120,1546.7461265523254
1098,Sapphire,Cure Times.ShipCureDate,28,2024-04-04,2024-04-11 00:00:00.000000,168.0,7.0,2024-02-07,1536.0,121,1547.3767028326554
1092,Sapphire,Cure Times.ShipCureDate,28,2024-04-08,2024-04-15 00:00:00.000000,168.0,7.0,2024-02-08,1608.0,122,1548.0023430334188
1054,Sapphire,Cure Times.ShipCureDate,28,2024-04-08,2024-04-15 00:00:00.000000,168.0,7.0,2024-01-05,2424.0,123,1548.6231257817267
1056,Sapphire,Cure Times.ShipCureDate,28,2024-04-08,2024-04-15 00:00:00.000000,168.0,7.0,2024-01-05,2424.0,124,1549.2391278255734
1091,Sapphire,Cure Times.ShipCureDate,28,2024-04-08,2024-04-15 00:00:00.000000,168.0,7.0,2024-02-06,1656.0,125,1549.8504240934803
1055,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-01-05,2448.0,126,1550.4570877517892
1122,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-13,1512.0,127,1551.0591902597098
1093,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-08,1632.0,128,1551.6568014222323
1109,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-08,1632.0,129,1552.249989440999
1108,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-08,1632.0,130,1552.8388209632294
1107,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-08,1632.0,131,1553.4233611287939
1106,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-08,1632.0,132,1554.0036736155075
1105,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-13,1512.0,133,1554.5798206827378
1090,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-06,1680.0,134,1555.1518632133896
1103,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-08,1632.0,135,1555.7198607543478
1094,Sapphire,Cure Times.ShipCureDate,28,2024-04-09,2024-04-16 00:00:00.000000,168.0,7.0,2024-02-08,1632.0,136,1556.2838715554403
1114,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-17 00:00:00.000000,168.0,7.0,2024-02-08,1656.0,137,1556.8439526069888
1104,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-17 00:00:00.000000,168.0,7.0,2024-02-08,1656.0,138,1557.4001596760043
1112,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-17 00:00:00.000000,168.0,7.0,2024-02-08,1656.0,139,1557.952547341093
1095,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-17 00:00:00.000000,168.0,7.0,2024-02-08,1656.0,140,1558.5011690261197
1099,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-17 00:00:00.000000,168.0,7.0,2024-02-07,1680.0,141,1559.046077032685
1110,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-17 00:00:00.000000,168.0,7.0,2024-02-08,1656.0,142,1559.587322571468
1118,Sapphire,Cure Times.ShipCureDate,28,2024-04-11,2024-04-18 00:00:00.000000,168.0,7.0,2024-02-13,1560.0,143,1560.1249557924773
1121,Sapphire,Cure Times.ShipCureDate,28,2024-04-11,2024-04-18 00:00:00.000000,168.0,7.0,2024-02-13,1560.0,144,1560.6590258142598
1117,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-19 00:00:00.000000,216.0,9.0,2024-02-13,1584.0,145,1561.189580752109
1115,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-19 00:00:00.000000,216.0,9.0,2024-02-08,1704.0,146,1561.7166677453104
1101,Sapphire,Cure Times.ShipCureDate,28,2024-04-11,2024-04-19 00:00:00.000000,192.0,8.0,2024-02-08,1704.0,147,1562.2403329834694
1116,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-19 00:00:00.000000,216.0,9.0,2024-02-13,1584.0,148,1562.760621731954
1123,Sapphire,Cure Times.ShipCureDate,28,2024-04-11,2024-04-19 00:00:00.000000,192.0,8.0,2024-02-13,1584.0,149,1563.2775783564882
1111,Sapphire,Cure Times.ShipCureDate,28,2024-04-10,2024-04-19 00:00:00.000000,216.0,9.0,2024-02-08,1704.0,150,1563.7912463469308
1102,Sapphire,Cure Times.ShipCureDate,28,2024-04-12,2024-04-19 00:00:00.000000,168.0,7.0,2024-02-08,1704.0,151,1564.301668340275
1068,Sapphire,Cure Times.ShipCureDate,28,2024-03-27,2024-04-19 00:00:00.000000,552.0,23.0,2024-02-05,1776.0,152,1564.8088861428912
1172,Sapphire,Cure Times.ShipCureDate,28,2024-05-16,2024-04-24 00:00:00.000000,-528.0,-22.0,2024-03-18,888.0,153,1565.3129407520526
1148,Sapphire,Cure Times.ShipCureDate,28,2024-04-24,2024-04-26 00:00:00.000000,48.0,2.0,2024-03-04,1272.0,154,1565.8138723767615
1150,Sapphire,Cure Times.ShipCureDate,28,2024-04-20,2024-04-27 00:00:00.000000,168.0,7.0,2024-03-05,1272.0,155,1566.311720457913
1152,Sapphire,Cure Times.ShipCureDate,28,2024-04-20,2024-04-27 00:00:00.000000,168.0,7.0,2024-03-06,1248.0,156,1566.806523687812
1151,Sapphire,Cure Times.ShipCureDate,28,2024-04-20,2024-04-27 00:00:00.000000,168.0,7.0,2024-03-06,1248.0,157,1567.2983200290766
1160,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-04-29 00:00:00.000000,168.0,7.0,2024-03-14,1104.0,158,1567.787146732945
1120,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-04-29 00:00:00.000000,168.0,7.0,2024-02-13,1824.0,159,1568.2730403570108
1119,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-04-29 00:00:00.000000,168.0,7.0,2024-02-13,1824.0,160,1568.7560367824067
1144,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-04-29 00:00:00.000000,168.0,7.0,2024-03-02,1392.0,161,1569.2361712304612
1157,Sapphire,Cure Times.ShipCureDate,28,2024-04-22,2024-04-29 00:00:00.000000,168.0,7.0,2024-03-14,1104.0,162,1569.7134782788419
1126,Sapphire,Cure Times.ShipCureDate,28,2024-04-23,2024-04-30 00:00:00.000000,168.0,7.0,2024-02-13,1848.0,163,1570.187991877206
1129,Sapphire,Cure Times.ShipCureDate,28,2024-04-23,2024-04-30 00:00:00.000000,168.0,7.0,2024-02-13,1848.0,164,1570.6597453623806
1137,Sapphire,Cure Times.ShipCureDate,28,2024-04-23,2024-04-30 00:00:00.000000,168.0,7.0,2024-02-23,1608.0,165,1571.1287714730822
1134,Sapphire,Cure Times.ShipCureDate,28,2024-04-24,2024-05-01 00:00:00.000000,168.0,7.0,2024-02-22,1656.0,166,1571.595102364199
1135,Sapphire,Cure Times.ShipCureDate,28,2024-04-24,2024-05-01 00:00:00.000000,168.0,7.0,2024-02-22,1656.0,167,1572.0587696206442
1139,Sapphire,Cure Times.ShipCureDate,28,2024-04-24,2024-05-01 00:00:00.000000,168.0,7.0,2024-02-23,1632.0,168,1572.5198042708053
1130,Sapphire,Cure Times.ShipCureDate,28,2024-04-24,2024-05-01 00:00:00.000000,168.0,7.0,2024-02-13,1872.0,169,1572.9782367995936
1146,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-05-02 00:00:00.000000,168.0,7.0,2024-03-04,1416.0,170,1573.4340971611146
1145,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-05-02 00:00:00.000000,168.0,7.0,2024-03-04,1416.0,171,1573.8874147909694
1143,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-05-02 00:00:00.000000,168.0,7.0,2024-03-02,1464.0,172,1574.338218618203
1136,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-05-02 00:00:00.000000,168.0,7.0,2024-02-23,1656.0,173,1574.7865370769066
1149,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-05-02 00:00:00.000000,168.0,7.0,2024-03-04,1416.0,174,1575.2323981174904
1138,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-05-02 00:00:00.000000,168.0,7.0,2024-02-23,1656.0,175,1575.6758292176376
1141,Sapphire,Cure Times.ShipCureDate,28,2024-04-25,2024-05-02 00:00:00.000000,168.0,7.0,2024-03-02,1464.0,176,1576.1168573929467
