EntityID,ProductOrPath,Processor,StartHour,EndHour
1163,Sapphire,Cure Times.ShipCureDate,4368.0,4536.0
1164,Sapphire,Fit-Check,3000.0,2976.0
1164,Sapphire,Bonded,3000.0,3000.0
1164,Sapphire,Vacuum,3000.0,3024.0
1164,Sapphire,Post Bond Clean,3024.0,3048.0
1164,Sapphire,Clean & Classify,3048.0,3648.0
1164,Sapphire,MAC,4344.0,4368.0
1164,Sapphire,LastTouchups,4368.0,4368.0
1164,Sapphire,Cure Times.ShipCureDate,4368.0,4536.0
1165,Sapphire,Fit-Check,3000.0,2904.0
1165,Sapphire,Bonded,2976.0,3000.0
1165,Sapphire,Vacuum,3000.0,3024.0
1165,Sapphire,Post Bond Clean,3024.0,3048.0
1165,Sapphire,Clean & Classify,3048.0,3600.0
1165,Sapphire,MAC,4344.0,4368.0
1165,Sapphire,LastTouchups,4368.0,4368.0
1165,Sapphire,Cure Times.ShipCureDate,4368.0,4536.0
1166,Sapphire,Fit-Check,3000.0,2904.0
1166,Sapphire,Bonded,3000.0,3000.0
1166,Sapphire,Vacuum,3000.0,3024.0
1166,Sapphire,Post Bond Clean,3024.0,3048.0
1166,Sapphire,Clean & Classify,3072.0,3216.0
1166,Sapphire,MAC,4368.0,4392.0
1166,Sapphire,LastTouchups,4392.0,4392.0
1166,Sapphire,Cure Times.ShipCureDate,4392.0,4560.0
1167,Sapphire,Fit-Check,2904.0,2928.0
1167,Sapphire,Bonded,3000.0,3024.0
1167,Sapphire,Vacuum,3024.0,3048.0
1167,Sapphire,Post Bond Clean,3048.0,3048.0
1167,Sapphire,Clean & Classify,3072.0,3264.0
1167,Sapphire,MAC,4368.0,4392.0
1167,Sapphire,LastTouchups,4392.0,4392.0
1167,Sapphire,Cure Times.ShipCureDate,4392.0,4560.0
1168,Sapphire,Fit-Check,2904.0,2928.0
1168,Sapphire,Bonded,3000.0,3024.0
1168,Sapphire,Vacuum,3024.0,3048.0
1168,Sapphire,Post Bond Clean,3048.0,3072.0
1168,Sapphire,Clean & Classify,3192.0,3264.0
1168,Sapphire,MAC,4368.0,4392.0
1168,Sapphire,LastTouchups,4392.0,4392.0
1168,Sapphire,Cure Times.ShipCureDate,4392.0,4560.0
1169,Sapphire,Fit-Check,2904.0,2928.0
1169,Sapphire,Bonded,3000.0,3024.0
1169,Sapphire,Vacuum,3024.0,3048.0
1169,Sapphire,Post Bond Clean,3048.0,3072.0
1169,Sapphire,Clean & Classify,3168.0,3600.0
1169,Sapphire,MAC,4392.0,4488.0
1169,Sapphire,LastTouchups,4488.0,4488.0
1169,Sapphire,Cure Times.ShipCureDate,4488.0,4608.0
1170,Sapphire,Fit-Check,2904.0,2976.0
1170,Sapphire,Bonded,3000.0,3024.0
1170,Sapphire,Vacuum,3024.0,3072.0
1170,Sapphire,Post Bond Clean,3072.0,3072.0
1170,Sapphire,Pre-CICRW,4320.0,4368.0
1170,Sapphire,Frontside Overcoating,4368.0,3192.0
1170,Sapphire,Clean & Classify,3192.0,3600.0
1170,Sapphire,MAC,4488.0,5088.0
1170,Sapphire,LastTouchups,5088.0,4488.0
1170,Sapphire,Cure Times.ShipCureDate,4488.0,4656.0
1171,Sapphire,Fit-Check,3336.0,2976.0
1171,Sapphire,Bonded,3000.0,3024.0
1171,Sapphire,Vacuum,3024.0,3072.0
1171,Sapphire,Post Bond Clean,3072.0,3384.0
1171,Sapphire,Clean & Classify,3192.0,3600.0
1171,Sapphire,MAC,4392.0,4416.0
1171,Sapphire,LastTouchups,4416.0,4440.0
1171,Sapphire,Cure Times.ShipCureDate,4440.0,3432.0
1172,Sapphire,Fit-Check,3336.0,2976.0
1172,Sapphire,Bonded,3000.0,3024.0
1172,Sapphire,Vacuum,3024.0,3072.0
1172,Sapphire,Post Bond Clean,3072.0,3072.0
1172,Sapphire,Pre-CICRW,3240.0,3312.0
1172,Sapphire,Frontside Overcoating,3312.0,3336.0
1172,Sapphire,Clean & Classify,3336.0,3600.0
1172,Sapphire,MAC,4368.0,4392.0
1172,Sapphire,LastTouchups,4392.0,4392.0
1172,Sapphire,Cure Times.ShipCureDate,4392.0,3864.0
1173,Sapphire,Fit-Check,3048.0,2976.0
1173,Sapphire,Bonded,3024.0,3048.0
1173,Sapphire,Vacuum,3048.0,3072.0
1173,Sapphire,Post Bond Clean,3072.0,3144.0
1173,Sapphire,Pre-CICRW,4320.0,4272.0
1173,Sapphire,Frontside Overcoating,4272.0,3264.0
1173,Sapphire,Clean & Classify,3264.0,3600.0
1173,Sapphire,MAC,4488.0,4488.0
1173,Sapphire,LastTouchups,4488.0,4488.0
1173,Sapphire,Cure Times.ShipCureDate,4488.0,4656.0
1174,Sapphire,Fit-Check,3048.0,2976.0
1174,Sapphire,Bonded,3024.0,3048.0
1174,Sapphire,Vacuum,3048.0,3072.0
1174,Sapphire,Post Bond Clean,3072.0,3144.0
1174,Sapphire,Clean & Classify,3264.0,3600.0
1174,Sapphire,MAC,4392.0,4392.0
1174,Sapphire,LastTouchups,4392.0,4392.0
1174,Sapphire,Cure Times.ShipCureDate,4392.0,4560.0
1175,Sapphire,Fit-Check,3048.0,2976.0
1175,Sapphire,Bonded,3024.0,3048.0
1175,Sapphire,Vacuum,3048.0,3072.0
1175,Sapphire,Post Bond Clean,3072.0,3144.0
1175,Sapphire,Clean & Classify,3264.0,3600.0
1175,Sapphire,MAC,4392.0,4392.0
1175,Sapphire,LastTouchups,4392.0,4392.0
1175,Sapphire,Cure Times.ShipCureDate,4392.0,4560.0
1176,Sapphire,Fit-Check,3072.0,2976.0
1176,Sapphire,Bonded,3072.0,3072.0
1176,Sapphire,Vacuum,3072.0,3168.0
1177,Sapphire,Fit-Check,3072.0,2976.0
1177,Sapphire,Bonded,3072.0,3072.0
1177,Sapphire,Vacuum,3072.0,3168.0
1178,Sapphire,Fit-Check,2928.0,3000.0
1178,Sapphire,Bonded,3072.0,3072.0
1178,Sapphire,Vacuum,3072.0,3168.0
1179,Sapphire,Fit-Check,2928.0,3000.0
1179,Sapphire,Bonded,3072.0,3072.0
1179,Sapphire,Vacuum,3072.0,3096.0
1179,Sapphire,Post Bond Clean,3096.0,3144.0
1179,Sapphire,Clean & Classify,3264.0,3600.0
1179,Sapphire,MAC,4392.0,4392.0
1179,Sapphire,LastTouchups,4392.0,4392.0
1179,Sapphire,Cure Times.ShipCureDate,4392.0,3480.0
1180,Sapphire,Fit-Check,2928.0,3000.0
1180,Sapphire,Bonded,3072.0,3072.0
1180,Sapphire,Vacuum,3072.0,3096.0
1180,Sapphire,Post Bond Clean,3096.0,3144.0
1180,Sapphire,Pre-CICRW,3240.0,3312.0
1180,Sapphire,Frontside Overcoating,3312.0,3336.0
1180,Sapphire,Clean & Classify,3336.0,3648.0
1180,Sapphire,MAC,4368.0,4392.0
1180,Sapphire,LastTouchups,4392.0,4392.0
1180,Sapphire,Cure Times.ShipCureDate,4392.0,4560.0
1181,Sapphire,Fit-Check,2928.0,3024.0
1181,Sapphire,Bonded,3072.0,3072.0
1181,Sapphire,Vacuum,3072.0,3096.0
1181,Sapphire,Post Bond Clean,3096.0,3600.0
1181,Sapphire,Clean & Classify,3504.0,3600.0
1181,Sapphire,MAC,4416.0,4416.0
1181,Sapphire,LastTouchups,4416.0,4416.0
1181,Sapphire,Cure Times.ShipCureDate,4416.0,4584.0
1182,Sapphire,Fit-Check,3000.0,3024.0
1182,Sapphire,Bonded,3072.0,3360.0
1182,Sapphire,Vacuum,3360.0,3384.0
1182,Sapphire,Post Bond Clean,3384.0,3480.0
1182,Sapphire,Clean & Classify,3528.0,3600.0
1182,Sapphire,MAC,4320.0,4344.0
1182,Sapphire,LastTouchups,4344.0,4344.0
1182,Sapphire,Cure Times.ShipCureDate,4344.0,4512.0
1183,Sapphire,Fit-Check,3000.0,3024.0
1183,Sapphire,Bonded,3072.0,3360.0
1183,Sapphire,Vacuum,3360.0,3384.0
1183,Sapphire,Post Bond Clean,3384.0,3480.0
1183,Sapphire,Clean & Classify,3504.0,3648.0
1183,Sapphire,MAC,4344.0,4368.0
1183,Sapphire,LastTouchups,4368.0,4368.0
1183,Sapphire,Cure Times.ShipCureDate,4368.0,4536.0
1184,Sapphire,Fit-Check,3000.0,3024.0
1184,Sapphire,Bonded,3072.0,3360.0
1184,Sapphire,Vacuum,3360.0,3384.0
1184,Sapphire,Post Bond Clean,3384.0,3480.0
1184,Sapphire,Clean & Classify,3504.0,3648.0
1184,Sapphire,MAC,4392.0,4416.0
1184,Sapphire,LastTouchups,4416.0,4416.0
1184,Sapphire,Cure Times.ShipCureDate,4416.0,4584.0
1185,Sapphire,Fit-Check,3000.0,3024.0
1185,Sapphire,Bonded,3072.0,3360.0
1185,Sapphire,Vacuum,3360.0,3384.0
1185,Sapphire,Post Bond Clean,3384.0,3480.0
1185,Sapphire,Pre-CICRW,4248.0,4320.0
1185,Sapphire,Frontside Overcoating,4320.0,3528.0
1185,Sapphire,Clean & Classify,3528.0,3864.0
1185,Sapphire,MAC,4896.0,4896.0
1185,Sapphire,LastTouchups,4896.0,4896.0
1185,Sapphire,Cure Times.ShipCureDate,4896.0,5064.0
1186,Sapphire,Fit-Check,3048.0,3024.0
1186,Sapphire,Bonded,3072.0,3360.0
1186,Sapphire,Vacuum,3360.0,3384.0
1186,Sapphire,Post Bond Clean,3384.0,3480.0
1186,Sapphire,Pre-CICRW,4536.0,4272.0
1186,Sapphire,Frontside Overcoating,4272.0,3528.0
1186,Sapphire,Clean & Classify,3528.0,3648.0
1186,Sapphire,MAC,4368.0,4392.0
1186,Sapphire,LastTouchups,4392.0,4392.0
1186,Sapphire,Cure Times.ShipCureDate,4392.0,4584.0
1187,Sapphire,Fit-Check,3048.0,3072.0
1187,Sapphire,Bonded,3072.0,3360.0
1187,Sapphire,Vacuum,3360.0,3384.0
1187,Sapphire,Post Bond Clean,3384.0,3480.0
1187,Sapphire,Pre-CICRW,4248.0,4320.0
1187,Sapphire,Frontside Overcoating,4320.0,3528.0
1187,Sapphire,Clean & Classify,3528.0,3648.0
1187,Sapphire,MAC,4896.0,4920.0
1187,Sapphire,LastTouchups,4920.0,4920.0
1187,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1188,Sapphire,Fit-Check,3048.0,3072.0
1188,Sapphire,Bonded,3072.0,3384.0
1188,Sapphire,Vacuum,3384.0,3408.0
1188,Sapphire,Post Bond Clean,3408.0,3480.0
1188,Sapphire,Pre-CICRW,4320.0,4392.0
1188,Sapphire,Frontside Overcoating,4392.0,3552.0
1188,Sapphire,Clean & Classify,3552.0,3648.0
1188,Sapphire,MAC,4488.0,4488.0
1188,Sapphire,LastTouchups,4488.0,4488.0
1188,Sapphire,Cure Times.ShipCureDate,4488.0,4656.0
1189,Sapphire,Fit-Check,3216.0,3072.0
1189,Sapphire,Bonded,3144.0,3384.0
1189,Sapphire,Vacuum,3384.0,3408.0
1189,Sapphire,Post Bond Clean,3408.0,3480.0
1189,Sapphire,Clean & Classify,3552.0,3648.0
1189,Sapphire,MAC,4320.0,4440.0
1189,Sapphire,LastTouchups,4440.0,4344.0
1189,Sapphire,Cure Times.ShipCureDate,4344.0,4512.0
1190,Sapphire,Fit-Check,3216.0,3096.0
1190,Sapphire,Bonded,3144.0,3384.0
1190,Sapphire,Vacuum,3384.0,3408.0
1190,Sapphire,Post Bond Clean,3408.0,3480.0
1190,Sapphire,Clean & Classify,3552.0,3648.0
1190,Sapphire,MAC,4344.0,4344.0
1190,Sapphire,LastTouchups,4344.0,4344.0
1190,Sapphire,Cure Times.ShipCureDate,4344.0,4512.0
1191,Sapphire,Fit-Check,3216.0,3096.0
1191,Sapphire,Bonded,3144.0,3648.0
1191,Sapphire,Vacuum,3648.0,3648.0
1191,Sapphire,Post Bond Clean,3648.0,3648.0
1191,Sapphire,Clean & Classify,3648.0,3648.0
1191,Sapphire,MAC,4776.0,4848.0
1191,Sapphire,LastTouchups,4848.0,4848.0
1191,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1192,Sapphire,Fit-Check,3216.0,3096.0
1192,Sapphire,Bonded,3144.0,3408.0
1192,Sapphire,Vacuum,3408.0,3432.0
1192,Sapphire,Post Bond Clean,3432.0,3480.0
1192,Sapphire,Clean & Classify,3576.0,3648.0
1192,Sapphire,MAC,4344.0,4344.0
1192,Sapphire,LastTouchups,4344.0,4344.0
1192,Sapphire,Cure Times.ShipCureDate,4344.0,4512.0
1193,Sapphire,Fit-Check,3216.0,3096.0
1193,Sapphire,Bonded,3144.0,3408.0
1193,Sapphire,Vacuum,3408.0,3432.0
1193,Sapphire,Post Bond Clean,3432.0,3480.0
1193,Sapphire,Pre-CICRW,4248.0,4320.0
1193,Sapphire,Frontside Overcoating,4320.0,3576.0
1193,Sapphire,Clean & Classify,3576.0,3648.0
1193,Sapphire,MAC,4896.0,4944.0
1193,Sapphire,LastTouchups,4944.0,4992.0
1193,Sapphire,Cure Times.ShipCureDate,4992.0,5112.0
1194,Sapphire,Fit-Check,3240.0,3096.0
1194,Sapphire,Bonded,3144.0,3408.0
1194,Sapphire,Vacuum,3408.0,3480.0
1194,Sapphire,Post Bond Clean,3480.0,3480.0
1194,Sapphire,Clean & Classify,3576.0,3648.0
1194,Sapphire,MAC,4344.0,4344.0
1194,Sapphire,LastTouchups,4344.0,4344.0
1194,Sapphire,Cure Times.ShipCureDate,4344.0,4512.0
1195,Sapphire,Fit-Check,3240.0,3096.0
1195,Sapphire,Bonded,3144.0,3408.0
1195,Sapphire,Vacuum,3408.0,3480.0
1195,Sapphire,Post Bond Clean,3480.0,3504.0
1195,Sapphire,Clean & Classify,3576.0,3648.0
1195,Sapphire,MAC,4320.0,4368.0
1195,Sapphire,LastTouchups,4368.0,4368.0
1195,Sapphire,Cure Times.ShipCureDate,4368.0,4536.0
1196,Sapphire,Fit-Check,3240.0,3384.0
1196,Sapphire,Bonded,3408.0,3408.0
1196,Sapphire,Vacuum,3408.0,3480.0
1196,Sapphire,Post Bond Clean,3480.0,3504.0
1196,Sapphire,Clean & Classify,3600.0,3648.0
1196,Sapphire,MAC,4320.0,4344.0
1196,Sapphire,LastTouchups,4344.0,4344.0
1196,Sapphire,Cure Times.ShipCureDate,4344.0,4512.0
1197,Sapphire,Fit-Check,3240.0,3384.0
1197,Sapphire,Bonded,3432.0,3480.0
1197,Sapphire,Vacuum,3480.0,3504.0
1197,Sapphire,Post Bond Clean,3504.0,3528.0
1197,Sapphire,Pre-CICRW,4680.0,4728.0
1197,Sapphire,Frontside Overcoating,4728.0,3600.0
1197,Sapphire,Clean & Classify,3600.0,3648.0
1197,Sapphire,MAC,4320.0,5160.0
1197,Sapphire,LastTouchups,5160.0,4488.0
1197,Sapphire,Cure Times.ShipCureDate,4488.0,5160.0
1198,Sapphire,Fit-Check,3240.0,3384.0
1198,Sapphire,Bonded,3432.0,3480.0
1198,Sapphire,Vacuum,3480.0,3504.0
1198,Sapphire,Post Bond Clean,3504.0,3528.0
1198,Sapphire,Clean & Classify,3648.0,3888.0
1198,Sapphire,MAC,4896.0,4920.0
1198,Sapphire,LastTouchups,4920.0,4920.0
1198,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1199,Sapphire,Fit-Check,3240.0,3384.0
1199,Sapphire,Bonded,3432.0,3480.0
1199,Sapphire,Vacuum,3480.0,3504.0
1199,Sapphire,Post Bond Clean,3504.0,3648.0
1199,Sapphire,Clean & Classify,3648.0,3912.0
1199,Sapphire,MAC,4848.0,4872.0
1199,Sapphire,LastTouchups,4872.0,4872.0
1199,Sapphire,Cure Times.ShipCureDate,4872.0,5040.0
1200,Sapphire,Fit-Check,3264.0,3432.0
1200,Sapphire,Bonded,3432.0,3480.0
1200,Sapphire,Vacuum,3480.0,3504.0
1200,Sapphire,Post Bond Clean,3504.0,3552.0
1200,Sapphire,Clean & Classify,3672.0,3936.0
1200,Sapphire,MAC,4776.0,4848.0
1200,Sapphire,LastTouchups,4848.0,4848.0
1200,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1201,Sapphire,Fit-Check,3264.0,3432.0
1201,Sapphire,Bonded,3432.0,3480.0
1201,Sapphire,Vacuum,3480.0,3504.0
1201,Sapphire,Post Bond Clean,3504.0,3552.0
1201,Sapphire,Clean & Classify,3816.0,3936.0
1201,Sapphire,MAC,4776.0,4848.0
1201,Sapphire,LastTouchups,4848.0,4848.0
1201,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1202,Sapphire,Fit-Check,3264.0,3432.0
1202,Sapphire,Bonded,3480.0,3504.0
1202,Sapphire,Vacuum,3504.0,3528.0
1202,Sapphire,Post Bond Clean,3528.0,3552.0
1202,Sapphire,Pre-CICRW,3816.0,3864.0
1202,Sapphire,Frontside Overcoating,3864.0,3648.0
1202,Sapphire,Clean & Classify,3648.0,3936.0
1202,Sapphire,MAC,4776.0,4848.0
1202,Sapphire,LastTouchups,4848.0,4848.0
1202,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1203,Sapphire,Fit-Check,3264.0,3432.0
1203,Sapphire,Bonded,3480.0,3504.0
1203,Sapphire,Vacuum,3504.0,3528.0
1203,Sapphire,Post Bond Clean,3528.0,3720.0
1203,Sapphire,Clean & Classify,3816.0,3936.0
1203,Sapphire,MAC,4896.0,4920.0
1203,Sapphire,LastTouchups,4920.0,4920.0
1203,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1204,Sapphire,Fit-Check,3264.0,3432.0
1204,Sapphire,Bonded,3480.0,3504.0
1204,Sapphire,Vacuum,3504.0,3528.0
1204,Sapphire,Post Bond Clean,3528.0,3672.0
1204,Sapphire,Pre-CICRW,3720.0,3864.0
1204,Sapphire,Frontside Overcoating,3864.0,4008.0
1204,Sapphire,Clean & Classify,4008.0,4056.0
1204,Sapphire,MAC,4776.0,4848.0
1204,Sapphire,LastTouchups,4848.0,4848.0
1204,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1205,Sapphire,Fit-Check,3264.0,3432.0
1205,Sapphire,Bonded,3480.0,3648.0
1205,Sapphire,Vacuum,3648.0,3672.0
1205,Sapphire,Post Bond Clean,3672.0,3720.0
1205,Sapphire,Pre-CICRW,3888.0,3936.0
1205,Sapphire,Frontside Overcoating,3936.0,3816.0
1205,Sapphire,Clean & Classify,3816.0,3936.0
1205,Sapphire,MAC,4752.0,5496.0
1205,Sapphire,LastTouchups,5496.0,5496.0
1205,Sapphire,Cure Times.ShipCureDate,5496.0,5256.0
1206,Sapphire,Fit-Check,3264.0,3480.0
1206,Sapphire,Bonded,3480.0,3528.0
1206,Sapphire,Vacuum,3528.0,3552.0
1206,Sapphire,Post Bond Clean,3552.0,3672.0
1206,Sapphire,Pre-CICRW,3840.0,3864.0
1206,Sapphire,Frontside Overcoating,3864.0,3888.0
1206,Sapphire,Clean & Classify,3888.0,3984.0
1206,Sapphire,MAC,4896.0,4920.0
1206,Sapphire,LastTouchups,4920.0,4920.0
1206,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1207,Sapphire,Fit-Check,3360.0,3480.0
1207,Sapphire,Bonded,3480.0,3528.0
1207,Sapphire,Vacuum,3528.0,3552.0
1207,Sapphire,Post Bond Clean,3552.0,3672.0
1207,Sapphire,Pre-CICRW,4728.0,4776.0
1207,Sapphire,Frontside Overcoating,4776.0,3888.0
1207,Sapphire,Clean & Classify,3888.0,3984.0
1207,Sapphire,MAC,4920.0,4920.0
1207,Sapphire,LastTouchups,4920.0,4920.0
1207,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1208,Sapphire,Fit-Check,3552.0,3480.0
1208,Sapphire,Bonded,3504.0,3528.0
1208,Sapphire,Vacuum,3528.0,3552.0
1208,Sapphire,Post Bond Clean,3552.0,3672.0
1208,Sapphire,Pre-CICRW,4680.0,4824.0
1208,Sapphire,Frontside Overcoating,4824.0,3840.0
1208,Sapphire,Clean & Classify,3840.0,3936.0
1208,Sapphire,MAC,4920.0,4920.0
1208,Sapphire,LastTouchups,4920.0,4920.0
1208,Sapphire,Cure Times.ShipCureDate,4920.0,5112.0
1209,Sapphire,Fit-Check,3504.0,3480.0
1209,Sapphire,Bonded,3504.0,3528.0
1209,Sapphire,Vacuum,3528.0,3576.0
1209,Sapphire,Post Bond Clean,3576.0,3672.0
1209,Sapphire,Clean & Classify,3840.0,3936.0
1209,Sapphire,MAC,4776.0,4848.0
1209,Sapphire,LastTouchups,4848.0,4848.0
1209,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1210,Sapphire,Fit-Check,3552.0,3504.0
1210,Sapphire,Bonded,3504.0,3528.0
1210,Sapphire,Vacuum,3528.0,3576.0
1210,Sapphire,Post Bond Clean,3576.0,3696.0
1210,Sapphire,Pre-CICRW,3816.0,3864.0
1210,Sapphire,Frontside Overcoating,3864.0,3888.0
1210,Sapphire,Clean & Classify,3888.0,3984.0
1210,Sapphire,MAC,4752.0,4848.0
1210,Sapphire,LastTouchups,4848.0,4848.0
1210,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1211,Sapphire,Fit-Check,3552.0,3504.0
1211,Sapphire,Bonded,3504.0,3528.0
1211,Sapphire,Vacuum,3528.0,3576.0
1211,Sapphire,Post Bond Clean,3576.0,3696.0
1211,Sapphire,Pre-CICRW,4776.0,4824.0
1211,Sapphire,Frontside Overcoating,4824.0,3864.0
1211,Sapphire,Clean & Classify,3864.0,4008.0
1211,Sapphire,MAC,4920.0,4920.0
1211,Sapphire,LastTouchups,4920.0,4920.0
1211,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1212,Sapphire,Fit-Check,3528.0,3504.0
1212,Sapphire,Bonded,3504.0,3552.0
1212,Sapphire,Vacuum,3552.0,3600.0
1212,Sapphire,Post Bond Clean,3600.0,3696.0
1212,Sapphire,Pre-CICRW,4776.0,4824.0
1212,Sapphire,Frontside Overcoating,4824.0,3888.0
1212,Sapphire,Clean & Classify,3888.0,4008.0
1212,Sapphire,MAC,4920.0,4920.0
1212,Sapphire,LastTouchups,4920.0,4920.0
1212,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1213,Sapphire,Fit-Check,3528.0,3504.0
1213,Sapphire,Bonded,3528.0,3552.0
1213,Sapphire,Vacuum,3552.0,3600.0
1213,Sapphire,Post Bond Clean,3600.0,3696.0
1213,Sapphire,Clean & Classify,3888.0,4008.0
1213,Sapphire,MAC,4920.0,4920.0
1213,Sapphire,LastTouchups,4920.0,4920.0
1213,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1214,Sapphire,Fit-Check,3552.0,3504.0
1214,Sapphire,Bonded,3912.0,3552.0
1214,Sapphire,Vacuum,3552.0,3600.0
1214,Sapphire,Post Bond Clean,3600.0,3696.0
1214,Sapphire,Pre-CICRW,3888.0,3936.0
1214,Sapphire,Frontside Overcoating,3936.0,4008.0
1214,Sapphire,Clean & Classify,4008.0,4080.0
1214,Sapphire,MAC,5376.0,5400.0
1214,Sapphire,LastTouchups,5400.0,5496.0
1214,Sapphire,Cure Times.ShipCureDate,5496.0,4248.0
1215,Sapphire,Fit-Check,3552.0,3504.0
1215,Sapphire,Bonded,3528.0,3576.0
1215,Sapphire,Vacuum,3576.0,3600.0
1215,Sapphire,Post Bond Clean,3600.0,3696.0
1215,Sapphire,Clean & Classify,3888.0,4008.0
1215,Sapphire,MAC,4752.0,4848.0
1215,Sapphire,LastTouchups,4848.0,4848.0
1215,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1216,Sapphire,Fit-Check,3552.0,3528.0
1216,Sapphire,Bonded,3552.0,3576.0
1216,Sapphire,Vacuum,3576.0,3600.0
1216,Sapphire,Post Bond Clean,3600.0,3696.0
1216,Sapphire,Clean & Classify,3888.0,4008.0
1216,Sapphire,MAC,4752.0,4848.0
1216,Sapphire,LastTouchups,4848.0,4848.0
1216,Sapphire,Cure Times.ShipCureDate,4848.0,5016.0
1217,Sapphire,Fit-Check,3552.0,3528.0
1217,Sapphire,Bonded,3552.0,3576.0
1217,Sapphire,Vacuum,3576.0,3600.0
1217,Sapphire,Post Bond Clean,3600.0,3696.0
1217,Sapphire,Clean & Classify,3888.0,4008.0
1217,Sapphire,MAC,4920.0,4920.0
1217,Sapphire,LastTouchups,4920.0,4920.0
1217,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1218,Sapphire,Fit-Check,3552.0,3528.0
1218,Sapphire,Bonded,3552.0,3648.0
1218,Sapphire,Vacuum,3648.0,3672.0
1218,Sapphire,Post Bond Clean,3672.0,3720.0
1218,Sapphire,Clean & Classify,3912.0,4008.0
1218,Sapphire,MAC,5040.0,5064.0
1218,Sapphire,LastTouchups,5064.0,5088.0
1218,Sapphire,Cure Times.ShipCureDate,5088.0,5256.0
1219,Sapphire,Fit-Check,3576.0,3528.0
1219,Sapphire,Bonded,3552.0,3648.0
1219,Sapphire,Vacuum,3648.0,3672.0
1219,Sapphire,Post Bond Clean,3672.0,3720.0
1219,Sapphire,Pre-CICRW,4104.0,4152.0
1219,Sapphire,Frontside Overcoating,4152.0,4008.0
1219,Sapphire,Clean & Classify,4008.0,4008.0
1219,Sapphire,MAC,5088.0,5112.0
1219,Sapphire,LastTouchups,5112.0,5184.0
1219,Sapphire,Cure Times.ShipCureDate,5184.0,5328.0
1220,Sapphire,Fit-Check,4008.0,3528.0
1220,Sapphire,Bonded,3552.0,3648.0
1220,Sapphire,Vacuum,3648.0,3672.0
1220,Sapphire,Post Bond Clean,3672.0,3720.0
1220,Sapphire,Clean & Classify,3912.0,4008.0
1220,Sapphire,MAC,4824.0,4848.0
1220,Sapphire,LastTouchups,4848.0,4848.0
1220,Sapphire,Cure Times.ShipCureDate,4848.0,5064.0
1221,Sapphire,Fit-Check,3576.0,3552.0
1221,Sapphire,Bonded,3552.0,3648.0
1221,Sapphire,Vacuum,3648.0,3672.0
1221,Sapphire,Post Bond Clean,3672.0,3720.0
1221,Sapphire,Clean & Classify,3912.0,4008.0
1221,Sapphire,MAC,5040.0,5040.0
1221,Sapphire,LastTouchups,5040.0,5088.0
1221,Sapphire,Cure Times.ShipCureDate,5088.0,5256.0
1222,Sapphire,Fit-Check,3576.0,3552.0
1222,Sapphire,Bonded,3576.0,3648.0
1222,Sapphire,Vacuum,3648.0,3672.0
1222,Sapphire,Post Bond Clean,3672.0,3720.0
1222,Sapphire,Clean & Classify,3984.0,4056.0
1222,Sapphire,MAC,5040.0,5040.0
1222,Sapphire,LastTouchups,5040.0,5088.0
1222,Sapphire,Cure Times.ShipCureDate,5088.0,5256.0
1223,Sapphire,Fit-Check,3576.0,3552.0
1223,Sapphire,Bonded,3576.0,3672.0
1223,Sapphire,Vacuum,3672.0,3696.0
1223,Sapphire,Post Bond Clean,3696.0,3744.0
1223,Sapphire,Pre-CICRW,4728.0,4824.0
1223,Sapphire,Frontside Overcoating,4824.0,3984.0
1223,Sapphire,Clean & Classify,3984.0,4056.0
1223,Sapphire,MAC,4920.0,5088.0
1223,Sapphire,LastTouchups,5088.0,4920.0
1223,Sapphire,Cure Times.ShipCureDate,4920.0,5088.0
1224,Sapphire,Fit-Check,4008.0,3552.0
1224,Sapphire,Bonded,3576.0,3672.0
1224,Sapphire,Vacuum,3672.0,3696.0
1224,Sapphire,Post Bond Clean,3696.0,3816.0
1224,Sapphire,Pre-CICRW,3816.0,3864.0
1224,Sapphire,Frontside Overcoating,3864.0,3888.0
1224,Sapphire,Clean & Classify,3888.0,4008.0
1224,Sapphire,MAC,5256.0,5280.0
1224,Sapphire,LastTouchups,5280.0,5280.0
1224,Sapphire,Cure Times.ShipCureDate,5280.0,5448.0
1225,Sapphire,Fit-Check,4008.0,3552.0
1225,Sapphire,Bonded,3576.0,3672.0
1225,Sapphire,Vacuum,3672.0,3696.0
1225,Sapphire,Post Bond Clean,3696.0,3816.0
